username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BarackObama,2017-09-07 19:06,100914,335427,"Americans always answer the call. http:// OneAmericaAppeal.org pic.twitter.com/ktEvL6s89d",,,,"905930380783620097",https://twitter.com/BarackObama/status/905930380783620097
BarackObama,2017-09-05 14:52,385255,925204,"To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: http://www. facebook.com/barackobama/",,,,"905141484386750469",https://twitter.com/BarackObama/status/905141484386750469
BarackObama,2017-08-27 19:14,245858,835296,"Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one way you can help now. https:// twitter.com/redcross/statu s/901546157238833152 …",,,,"901946021437206528",https://twitter.com/BarackObama/status/901946021437206528
BarackObama,2017-08-17 15:15,319602,1619001,"Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.",,,,"898261944095789056",https://twitter.com/BarackObama/status/898261944095789056
BarackObama,2017-08-12 20:06,412390,1411806,""...For love comes more naturally to the human heart than its opposite." - Nelson Mandela",,,,"896523357272911872",https://twitter.com/BarackObama/status/896523357272911872
BarackObama,2017-08-12 20:06,498445,1582846,""People must learn to hate, and if they can learn to hate, they can be taught to love..."",,,,"896523304873238528",https://twitter.com/BarackObama/status/896523304873238528
BarackObama,2017-08-12 20:06,1717372,4601469,""No one is born hating another person because of the color of his skin or his background or his religion..." pic.twitter.com/InZ58zkoAm",,,,"896523232098078720",https://twitter.com/BarackObama/status/896523232098078720
BarackObama,2017-07-19 20:49,413720,2091842,"John McCain is an American hero & one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",,,,"887836712822558720",https://twitter.com/BarackObama/status/887836712822558720
BarackObama,2017-06-22 15:41,131488,445498,"Health care has always been about something bigger than politics: it's about the character of our country. https://www. facebook.com/barackobama/po sts/10154996557026749 …",,,,"877974755592228868",https://twitter.com/BarackObama/status/877974755592228868
BarackObama,2017-06-18 11:09,255736,1365143,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad, Happy Father's Day! https:// twitter.com/michelleobama/ status/876454925131288580 …",,,,"876456804305252353",https://twitter.com/BarackObama/status/876456804305252353
BarackObama,2017-06-02 13:35,72633,391856,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun violence. pic.twitter.com/eXkV4WmkqA",,,,"870695481290117120",https://twitter.com/BarackObama/status/870695481290117120
BarackObama,2017-05-29 09:09,131839,706575,"Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we love. pic.twitter.com/y7IQltbEz9",,,,"869178832082874369",https://twitter.com/BarackObama/status/869178832082874369
BarackObama,2017-05-27 09:15,75425,497376,"Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims of the Manchester attack. https:// twitter.com/kensingtonroya l/status/868418451970379776 …",,,,"868455601663332353",https://twitter.com/BarackObama/status/868455601663332353
BarackObama,2017-05-25 10:13,43308,220522,"Through faith, love, and resolve the character of the people of Manchester has shown itself. Our thoughts & prayers are with you. https:// twitter.com/justinwelby/st atus/867738559108837377 …",,,,"867745464329883648",https://twitter.com/BarackObama/status/867745464329883648
