username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
BarackObama,2016-10-07 12:16,1126,3857,"The economic progress we've made is undeniable—let's keep it up.pic.twitter.com/gAlfaC1hkI",,,,"784427310703345664",https://twitter.com/BarackObama/status/784427310703345664
BarackObama,2016-10-07 11:14,1195,3325,"Check out President Obama's essay in @ TheEconomist on the unique challenges the American economy faces.http://ofa.bo/2dk8Ynm",,@,,"784411527193456640",https://twitter.com/BarackObama/status/784411527193456640
BarackObama,2016-10-07 09:59,2178,7886,"The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.",,,,"784392680008712192",https://twitter.com/BarackObama/status/784392680008712192
BarackObama,2016-10-06 14:35,746,2678,"ICYMI: Read about the historic # ParisAgreement and what it means for the fight to # ActOnClimate.http://ofa.bo/2dyb5WA",,,# #,"784099769425596418",https://twitter.com/BarackObama/status/784099769425596418
BarackObama,2016-10-06 11:48,908,3282,"The cost of clean energy technology dropped significantly over the last eight years. Get the chart: http://ofa.bo/2dHBN0k # ActOnClimate",,,#,"784057869549252608",https://twitter.com/BarackObama/status/784057869549252608
BarackObama,2016-10-05 17:30,1334,5516,"This historic step in the fight to # ActOnClimate came faster than anyone predicted.pic.twitter.com/W2rtcNXkI7",,,#,"783781468719943680",https://twitter.com/BarackObama/status/783781468719943680
BarackObama,2016-10-05 16:44,1766,6125,""Today is a historic day in the fight to protect our planet for future generations." —President Obama # ActOnClimatehttp://www.snappytv.com/tc/2949825",,,#,"783769909146845184",https://twitter.com/BarackObama/status/783769909146845184
BarackObama,2016-10-05 15:30,491,1891,"LIVE: President Obama is delivering a statement on the Paris Climate Agreement. http://ofa.bo/2dFlmSh",,,,"783751285212258304",https://twitter.com/BarackObama/status/783751285212258304
BarackObama,2016-10-05 11:50,771,2419,"Read from @ NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: http://ofa.bo/2dEKeJE # DoYourJob",,@,#,"783695919006920704",https://twitter.com/BarackObama/status/783695919006920704
BarackObama,2016-10-04 16:30,693,2672,"Enough is enough. Say it's time for Senate leaders to get to work: http://ofa.bo/2dtojUl # DoYourJob",,,#,"783404014054412288",https://twitter.com/BarackObama/status/783404014054412288
BarackObama,2016-10-04 14:28,2019,7021,""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them." —President Obamahttp://www.snappytv.com/tc/2936623",,,,"783373180861767681",https://twitter.com/BarackObama/status/783373180861767681
BarackObama,2016-10-04 12:53,751,3398,"Take what matters with you. http://ofa.bo/2cQauS4 pic.twitter.com/KJJdkE8DML",,,,"783349420951674880",https://twitter.com/BarackObama/status/783349420951674880
BarackObama,2016-10-04 11:08,1645,6437,"We've come a long way, but the fight for fairness and an economy that works for everyone continues.pic.twitter.com/WWRhZHwYWE",,,,"783322842955862020",https://twitter.com/BarackObama/status/783322842955862020
BarackObama,2016-10-03 14:24,120426,307503,"Side-by-side for 24 years. Here's to many more. # HappyAnniversarypic.twitter.com/nh8Xfc7IWU",,,#,"783009809356304385",https://twitter.com/BarackObama/status/783009809356304385
BarackObama,2016-10-03 11:30,473,1961,"Facts matter. Stay informed with the @ OFA Truth Team:http://ofa.bo/2dmTBfV",,@,,"782966115248910337",https://twitter.com/BarackObama/status/782966115248910337
BarackObama,2016-10-01 10:46,827,3662,"In the weekly address, President Obama discusses why access to paid leave is so important. http://ofa.bo/2dEyet9 # LeadOnLeave",,,#,"782230260767084545",https://twitter.com/BarackObama/status/782230260767084545
BarackObama,2016-09-30 17:32,2224,8510,"Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. # LeadOnLeavepic.twitter.com/FF4hTkgOZy",,,#,"781970043894632448",https://twitter.com/BarackObama/status/781970043894632448
BarackObama,2016-09-30 16:11,2065,5264,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. http://ofa.bo/2dBY0hA # DoYourJobpic.twitter.com/TIL8ISwdKd",,,#,"781949494631858176",https://twitter.com/BarackObama/status/781949494631858176
BarackObama,2016-09-30 13:47,963,3425,"We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: http://ofa.bo/2d1GSgf # DoYourJob",,,#,"781913425496662016",https://twitter.com/BarackObama/status/781913425496662016
BarackObama,2016-09-30 11:57,3146,9793,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. # DoYourJobpic.twitter.com/qtzcY3iwyl",,,#,"781885668016332800",https://twitter.com/BarackObama/status/781885668016332800
BarackObama,2016-09-29 17:55,1075,3597,"It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: http://ofa.bo/2cZAI0q # DoYourJob",,,#,"781613479589470208",https://twitter.com/BarackObama/status/781613479589470208
BarackObama,2016-09-29 15:41,681,2827,""Everybody gets sick." Check out what President Obama is doing to extend access to paid sick leave: http://ofa.bo/2cEHvAx # LeadOnLeave",,,#,"781579567358095360",https://twitter.com/BarackObama/status/781579567358095360
BarackObama,2016-09-29 12:33,1352,5488,"Never underestimate the strength and resilience of the American economy.pic.twitter.com/OFTN2FlRtq",,,,"781532250143719424",https://twitter.com/BarackObama/status/781532250143719424
BarackObama,2016-09-28 13:49,374,1558,"The @ OFA Truth Team makes it easy to stay informed. Join today: http://ofa.bo/2d4UB8e",,@,,"781189166126264321",https://twitter.com/BarackObama/status/781189166126264321
BarackObama,2016-09-28 11:16,3128,10925,"This is no accident—we're making a comeback because together, we've fought hard to support American families.pic.twitter.com/LTk7SiTexP",,,,"781150531943211010",https://twitter.com/BarackObama/status/781150531943211010
BarackObama,2016-09-27 17:04,2590,7072,"We're better off than we were eight years ago.pic.twitter.com/OwrTM3V78t",,,,"780875664953978881",https://twitter.com/BarackObama/status/780875664953978881
BarackObama,2016-09-27 15:42,1062,3384,"Household incomes are up, and the poverty rate is down across all demographics.http://ofa.bo/2d1pZV0",,,,"780855089946726400",https://twitter.com/BarackObama/status/780855089946726400
BarackObama,2016-09-27 12:57,2840,8368,"As long as Senate leaders keep refusing to do their jobs, @ OFA supporters will continue speaking out against their obstruction. # DoYourJobpic.twitter.com/xrz67jh1HV",,@,#,"780813534376538112",https://twitter.com/BarackObama/status/780813534376538112
BarackObama,2016-09-27 11:28,854,2727,"Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: http://ofa.bo/2d6yD5J # DoYourJob",,,#,"780791269060595712",https://twitter.com/BarackObama/status/780791269060595712
BarackObama,2016-09-26 16:58,1009,3449,"Important, tough conversations require solid facts. Get them from the @ OFA Truth Team: http://ofa.bo/2cY11WE pic.twitter.com/dD1EPgaA9W",,@,,"780511904485605376",https://twitter.com/BarackObama/status/780511904485605376
BarackObama,2016-09-26 14:59,2357,7288,"These are high praises from the American Bar Association—and yet, Senate leaders refuse to even consider Judge Garland. # MerricksMeritspic.twitter.com/tXakoNmYFu",,,#,"780481839177748480",https://twitter.com/BarackObama/status/780481839177748480
BarackObama,2016-09-26 13:27,765,2328,"Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters: http://ofa.bo/2cXrKCL # DoYourJob",,,#,"780458668122791936",https://twitter.com/BarackObama/status/780458668122791936
BarackObama,2016-09-26 11:55,1437,4402,"The American people are waiting for Senate leaders to do their jobs.pic.twitter.com/LNqAQpxMle",,,,"780435649971167232",https://twitter.com/BarackObama/status/780435649971167232
BarackObama,2016-09-23 17:12,796,2426,"Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: http://ofa.bo/2cJwSYX # DoYourJob",,,#,"779428314012200960",https://twitter.com/BarackObama/status/779428314012200960
BarackObama,2016-09-23 16:05,2145,6794,"Senate leaders need to work for the good of the American people, not seek out political points.pic.twitter.com/Tdx3xk6gYi",,,,"779411464830320640",https://twitter.com/BarackObama/status/779411464830320640
BarackObama,2016-09-23 15:03,478,1688,"Watch President Obama and @ CEAChair Jason Furman discuss the positive gains the American economy has made.http://ofa.bo/2ctwCBa",,@,,"779395875239895042",https://twitter.com/BarackObama/status/779395875239895042
BarackObama,2016-09-23 14:02,4246,6926,"Here are 16 broken records we shouldn't be proud of.pic.twitter.com/x98dGgEloW",,,,"779380553334140932",https://twitter.com/BarackObama/status/779380553334140932
BarackObama,2016-09-23 12:57,465,1591,"Stay informed. Stay engaged. Speak up. Join the @ OFA Truth Team:http://ofa.bo/2cMYuhR",,@,,"779363981177843712",https://twitter.com/BarackObama/status/779363981177843712
BarackObama,2016-09-23 11:57,1422,2672,"Another record broken: 16 months in a row of undeniable, record-breaking heat. http://ofa.bo/2dabz7s # ActOnClimate",,,#,"779348972670517248",https://twitter.com/BarackObama/status/779348972670517248
BarackObama,2016-09-22 18:18,13613,40863,"Happy # FirstDayofFall.pic.twitter.com/ix02MNuOud",,,#,"779082523963863041",https://twitter.com/BarackObama/status/779082523963863041
BarackObama,2016-09-22 17:21,1544,4983,"We can't sit idly by. Climate change is likely to threaten our national security—we must act now. http://ofa.bo/2crGwUg # ActOnClimatepic.twitter.com/CCFZdEYc8T",,,#,"779068216018468864",https://twitter.com/BarackObama/status/779068216018468864
BarackObama,2016-09-22 15:00,2518,7834,"Judge Garland is highly qualified for the bench—even some Senate leaders who are now blocking his hearing have agreed. # MerricksMeritspic.twitter.com/zxaqdzLVRj",,,#,"779032515302400000",https://twitter.com/BarackObama/status/779032515302400000
BarackObama,2016-09-22 13:34,788,2441,"Senate leaders' blind obstruction of Judge Garland's nomination sets a dangerous precedent. We can't stand idly by. http://ofa.bo/2d4dlEi",,,,"779010876074438657",https://twitter.com/BarackObama/status/779010876074438657
BarackObama,2016-09-22 11:58,2313,6506,"Enough of the shameless partisanship, Senators. # DoYourJob and fill the Supreme Court vacancy.pic.twitter.com/vIQY0bivo4",,,#,"778986879249100800",https://twitter.com/BarackObama/status/778986879249100800
BarackObama,2016-09-21 15:58,778,2708,"Help keep the pressure on Senate leaders to give Judge Garland a fair hearing before their next recess. http://ofa.bo/2cpiYzm # DoYourJob",,,#,"778684733093912576",https://twitter.com/BarackObama/status/778684733093912576
BarackObama,2016-09-21 13:53,3145,9318,"The American Bar Association gave Judge Garland its highest possible rating. He deserves a hearing and a vote. # MerricksMeritspic.twitter.com/ItMNKx4RJx",,,#,"778653339751899136",https://twitter.com/BarackObama/status/778653339751899136
